Date,Test ID,ETH ID,host,train_type_requested,train_speed,loopback_type,max_packet_size_bytes,remote_seq_timeout,min_packet_words,local_seq_update_timeout,fec_enable,force_rs_272_fec,short_channel_eth,test_type,prbs_pattern,prbs_test_total_time,prbs_test_check_time,interface_id,bus_id,board_id,pcb_type,asic_location,port_type,train_status,train_mode,reinit_count,serdes_train_status,macpcs_train_status,port_train_status,an_speed,anlt_retry_cnt,man_eq_retry_cnt,macpcs_retry_cnt,cdr_unlocked_cnt,cdr_unlock_transitions,training_ber_lane0,training_ber_lane1,training_ber_lane2,training_ber_lane3,training_ber_lane4,training_ber_lane5,training_ber_lane6,training_ber_lane7,serdes_tx_fir_lane0,serdes_tx_fir_lane1,serdes_tx_fir_lane2,serdes_tx_fir_lane3,serdes_tx_fir_lane4,serdes_tx_fir_lane5,serdes_tx_fir_lane6,serdes_tx_fir_lane7,aiclk,macclk,req_lane_error_cnt_hist,req_lane_error_cnt_overflow_hist,acc_time_elapsed,acc_lane_error_cnt,acc_lane_error_cnt_overflow,acc_ber_lane0,acc_ber_lane1,acc_ber_lane2,acc_ber_lane3,acc_ber_lane4,acc_ber_lane5,acc_ber_lane6,acc_ber_lane7,ber_threshold_used,interface_type_used,test_pass,test_status
Tue Dec 30 21:21:12 2025,prbs_test,ETH00,bh-glx-c02u02,AW_AUTO_MODE,200,LOOPBACK_NONE,4096,40000,0,8000,1,0,[],TestType.SERDES_PRBS,AW_PRBS31,6,5,pci:0,"""86:00.0""",0x0000047131831011,UBB,6,CHIP_TO_CHIP,"{'training_params': {'eth_sel': '0x2023EDF', 'speed': 200, 'loopback_mode': 'LOOPBACK_NONE', 'macpcs_link_up_timeout': 20, 'chip_info_timeout': 5, 'train_mode': 'AW_ANLT_MODE', 'man_eq_ack_timeout': 5, 'man_eq_sigdet_timeout': 10, 'man_eq_rx_eq_timeout': 5, 'man_eq_rx_eq_aux_timeout': 10, 'anlt_an_timeout': 5, 'anlt_lt_timeout': 8, 'cdr_timeout': 15, 'bist_timeout': 5}, 'eth_status': {'serdes_fw_ver': (0, 9, 16), 'eth_fw_ver': (1, 7, 103), 'postcode': 'FAIL', 'port_status': 'PORT_DOWN', 'train_status': 'LINK_TRAIN_PRBS', 'train_speed': 200, 'heartbeat': [['0xabcd8934', '0x00000000', '0x00000000', '0x00000000'], ['0xabcd8efd', '0x00000000', '0x00000000', '0x00000000'], [True, False, False, False]], 'local_info': {'pcb_type': 'UBB', 'asic_location': 6, 'eth_id': 0, 'logical_eth_id': 0, 'board_id': '0x0000047131831011', 'mac_addr': '20:8c:47:07:be:28', 'asic_id': '0xf73098ceb907a52e'}, 'remote_info': {'pcb_type': 'ORION', 'asic_location': 0, 'eth_id': 0, 'logical_eth_id': 0, 'board_id': '0x0000000000000000', 'mac_addr': '00:00:00:00:00:00', 'asic_id': '0x0000000000000000'}}, 'serdes_training': {'postcode': 'PRBS', 'serdes_inst': 0, 'serdes_lane_mask': '0x0F', 'target_speed': 200, 'data_rate': 53125000000.0, 'data_width': 64, 'anlt_retry_cnt': 0, 'man_eq_retry_cnt': 0, 'cdr_unlocked_cnt': 0, 'cdr_unlock_transitions': 0, 'serdes_tx_fir': {'lane0': {'cm3': 0, 'cm2': 0, 'cm1': 4, 'c0': 39, 'c1': 6}, 'lane1': {'cm3': 0, 'cm2': 0, 'cm1': 4, 'c0': 39, 'c1': 6}, 'lane2': {'cm3': 0, 'cm2': 0, 'cm1': 4, 'c0': 41, 'c1': 8}, 'lane3': {'cm3': 0, 'cm2': 0, 'cm1': 4, 'c0': 40, 'c1': 7}, 'lane4': None, 'lane5': None, 'lane6': None, 'lane7': None}, 'rx_bist': {'bist_mode': 'AW_TIMER', 'bist_time_ms': 0.0, 'lane0': {'error_cnt': 0, 'ber': -1}, 'lane1': {'error_cnt': 0, 'ber': -1}, 'lane2': {'error_cnt': 0, 'ber': -1}, 'lane3': {'error_cnt': 0, 'ber': -1}, 'lane4': {'error_cnt': 0, 'ber': -1}, 'lane5': {'error_cnt': 0, 'ber': -1}, 'lane6': {'error_cnt': 0, 'ber': -1}, 'lane7': {'error_cnt': 0, 'ber': -1}}, 'training_times': {'manual_eq': {'cmn_pstate_time_ms': 0, 'tx_ack_time_ms': 0, 'rx_ack_time_ms': 0, 'sigdet_time_ms': 0, 'rx_eq_assert_time_ms': 0, 'rx_eq_deassert_time_ms': 0}, 'anlt': {'auto_neg_time_ms': 95, 'link_train_time_ms': 1495, 'retrain_time_ms': 0}, 'cdr_lock_time_ms': 4, 'bist_lock_time_ms': 0}}, 'macpcs_training': {'postcode': 'NOT_STARTED', 'macpcs_retry_cnt': 0, 'training_times': {'link_up_time_ms': 0, 'chip_info_time_ms': 0}}, 'reinit_count': 0}",AW_ANLT_MODE,0,1,0,0,200,0,0,0,0,0,,,,,,,,,"{'cm3': 0, 'cm2': 0, 'cm1': 4, 'c0': 39, 'c1': 6}","{'cm3': 0, 'cm2': 0, 'cm1': 4, 'c0': 39, 'c1': 6}","{'cm3': 0, 'cm2': 0, 'cm1': 4, 'c0': 41, 'c1': 8}","{'cm3': 0, 'cm2': 0, 'cm1': 4, 'c0': 40, 'c1': 7}",,,,,1350,850,"[{0: 0, 1: 0, 2: 0, 3: 0}]","[{0: 0, 1: 0, 2: 0, 3: 0}]",5.01195672,"{0: 0, 1: 0, 2: 0, 3: 0}","{0: 0, 1: 0, 2: 0, 3: 0}",0,0,0,0,,,,,1.00E-07,CHIP_TO_CHIP,1,PASS
Tue Dec 30 21:21:12 2025,prbs_test,ETH01,bh-glx-c02u02,AW_AUTO_MODE,200,LOOPBACK_NONE,4096,40000,0,8000,1,0,[],TestType.SERDES_PRBS,AW_PRBS31,6,5,pci:0,"""86:00.0""",0x0000047131831011,UBB,6,CHIP_TO_CHIP,"{'training_params': {'eth_sel': '0x2023EDF', 'speed': 200, 'loopback_mode': 'LOOPBACK_NONE', 'macpcs_link_up_timeout': 20, 'chip_info_timeout': 5, 'train_mode': 'AW_ANLT_MODE', 'man_eq_ack_timeout': 5, 'man_eq_sigdet_timeout': 10, 'man_eq_rx_eq_timeout': 5, 'man_eq_rx_eq_aux_timeout': 10, 'anlt_an_timeout': 5, 'anlt_lt_timeout': 8, 'cdr_timeout': 15, 'bist_timeout': 5}, 'eth_status': {'serdes_fw_ver': (0, 9, 16), 'eth_fw_ver': (1, 7, 103), 'postcode': 'FAIL', 'port_status': 'PORT_DOWN', 'train_status': 'LINK_TRAIN_PRBS', 'train_speed': 200, 'heartbeat': [['0xabcd072d', '0x00000000', '0x00000000', '0x00000000'], ['0xabcd0c44', '0x00000000', '0x00000000', '0x00000000'], [True, False, False, False]], 'local_info': {'pcb_type': 'UBB', 'asic_location': 6, 'eth_id': 1, 'logical_eth_id': 1, 'board_id': '0x0000047131831011', 'mac_addr': '20:8c:47:07:be:29', 'asic_id': '0xf73098ceb907a52e'}, 'remote_info': {'pcb_type': 'ORION', 'asic_location': 0, 'eth_id': 0, 'logical_eth_id': 0, 'board_id': '0x0000000000000000', 'mac_addr': '00:00:00:00:00:00', 'asic_id': '0x0000000000000000'}}, 'serdes_training': {'postcode': 'PRBS', 'serdes_inst': 0, 'serdes_lane_mask': '0xF0', 'target_speed': 200, 'data_rate': 53125000000.0, 'data_width': 64, 'anlt_retry_cnt': 0, 'man_eq_retry_cnt': 0, 'cdr_unlocked_cnt': 0, 'cdr_unlock_transitions': 0, 'serdes_tx_fir': {'lane0': None, 'lane1': None, 'lane2': None, 'lane3': None, 'lane4': {'cm3': 0, 'cm2': 0, 'cm1': 4, 'c0': 41, 'c1': 8}, 'lane5': {'cm3': 0, 'cm2': 0, 'cm1': 4, 'c0': 44, 'c1': 11}, 'lane6': {'cm3': 0, 'cm2': 0, 'cm1': 4, 'c0': 38, 'c1': 5}, 'lane7': {'cm3': 0, 'cm2': 0, 'cm1': 4, 'c0': 39, 'c1': 6}}, 'rx_bist': {'bist_mode': 'AW_TIMER', 'bist_time_ms': 0.0, 'lane0': {'error_cnt': 0, 'ber': -1}, 'lane1': {'error_cnt': 0, 'ber': -1}, 'lane2': {'error_cnt': 0, 'ber': -1}, 'lane3': {'error_cnt': 0, 'ber': -1}, 'lane4': {'error_cnt': 0, 'ber': -1}, 'lane5': {'error_cnt': 0, 'ber': -1}, 'lane6': {'error_cnt': 0, 'ber': -1}, 'lane7': {'error_cnt': 0, 'ber': -1}}, 'training_times': {'manual_eq': {'cmn_pstate_time_ms': 0, 'tx_ack_time_ms': 0, 'rx_ack_time_ms': 0, 'sigdet_time_ms': 0, 'rx_eq_assert_time_ms': 0, 'rx_eq_deassert_time_ms': 0}, 'anlt': {'auto_neg_time_ms': 93, 'link_train_time_ms': 1502, 'retrain_time_ms': 0}, 'cdr_lock_time_ms': 4, 'bist_lock_time_ms': 0}}, 'macpcs_training': {'postcode': 'NOT_STARTED', 'macpcs_retry_cnt': 0, 'training_times': {'link_up_time_ms': 0, 'chip_info_time_ms': 0}}, 'reinit_count': 0}",AW_ANLT_MODE,0,1,0,0,200,0,0,0,0,0,,,,,,,,,,,,,"{'cm3': 0, 'cm2': 0, 'cm1': 4, 'c0': 41, 'c1': 8}","{'cm3': 0, 'cm2': 0, 'cm1': 4, 'c0': 44, 'c1': 11}","{'cm3': 0, 'cm2': 0, 'cm1': 4, 'c0': 38, 'c1': 5}","{'cm3': 0, 'cm2': 0, 'cm1': 4, 'c0': 39, 'c1': 6}",1350,850,"[{4: 0, 5: 0, 6: 0, 7: 0}]","[{4: 0, 5: 0, 6: 0, 7: 0}]",5.0119704,"{4: 0, 5: 0, 6: 0, 7: 0}","{4: 0, 5: 0, 6: 0, 7: 0}",,,,,0,0.00E+00,0.00E+00,0.00E+00,1.00E-07,CHIP_TO_CHIP,1,PASS
Tue Dec 30 21:21:12 2025,prbs_test,ETH02,bh-glx-c02u02,AW_AUTO_MODE,200,LOOPBACK_NONE,4096,40000,0,8000,1,0,[],TestType.SERDES_PRBS,AW_PRBS31,6,5,pci:0,"""86:00.0""",0x0000047131831011,UBB,6,CHIP_TO_CHIP,"{'training_params': {'eth_sel': '0x2023EDF', 'speed': 200, 'loopback_mode': 'LOOPBACK_NONE', 'macpcs_link_up_timeout': 20, 'chip_info_timeout': 5, 'train_mode': 'AW_ANLT_MODE', 'man_eq_ack_timeout': 5, 'man_eq_sigdet_timeout': 10, 'man_eq_rx_eq_timeout': 5, 'man_eq_rx_eq_aux_timeout': 10, 'anlt_an_timeout': 5, 'anlt_lt_timeout': 8, 'cdr_timeout': 15, 'bist_timeout': 5}, 'eth_status': {'serdes_fw_ver': (0, 9, 16), 'eth_fw_ver': (1, 7, 103), 'postcode': 'FAIL', 'port_status': 'PORT_DOWN', 'train_status': 'LINK_TRAIN_PRBS', 'train_speed': 200, 'heartbeat': [['0xabcd04dd', '0x00000000', '0x00000000', '0x00000000'], ['0xabcd09ea', '0x00000000', '0x00000000', '0x00000000'], [True, False, False, False]], 'local_info': {'pcb_type': 'UBB', 'asic_location': 6, 'eth_id': 2, 'logical_eth_id': 2, 'board_id': '0x0000047131831011', 'mac_addr': '20:8c:47:07:be:2a', 'asic_id': '0xf73098ceb907a52e'}, 'remote_info': {'pcb_type': 'ORION', 'asic_location': 0, 'eth_id': 0, 'logical_eth_id': 0, 'board_id': '0x0000000000000000', 'mac_addr': '00:00:00:00:00:00', 'asic_id': '0x0000000000000000'}}, 'serdes_training': {'postcode': 'PRBS', 'serdes_inst': 1, 'serdes_lane_mask': '0x0F', 'target_speed': 200, 'data_rate': 53125000000.0, 'data_width': 64, 'anlt_retry_cnt': 0, 'man_eq_retry_cnt': 0, 'cdr_unlocked_cnt': 0, 'cdr_unlock_transitions': 0, 'serdes_tx_fir': {'lane0': {'cm3': 0, 'cm2': 0, 'cm1': 2, 'c0': 35, 'c1': 4}, 'lane1': {'cm3': 0, 'cm2': 0, 'cm1': 2, 'c0': 34, 'c1': 3}, 'lane2': {'cm3': 0, 'cm2': 0, 'cm1': 1, 'c0': 31, 'c1': 1}, 'lane3': {'cm3': 0, 'cm2': 0, 'cm1': 2, 'c0': 31, 'c1': 0}, 'lane4': None, 'lane5': None, 'lane6': None, 'lane7': None}, 'rx_bist': {'bist_mode': 'AW_TIMER', 'bist_time_ms': 0.0, 'lane0': {'error_cnt': 0, 'ber': -1}, 'lane1': {'error_cnt': 0, 'ber': -1}, 'lane2': {'error_cnt': 0, 'ber': -1}, 'lane3': {'error_cnt': 0, 'ber': -1}, 'lane4': {'error_cnt': 0, 'ber': -1}, 'lane5': {'error_cnt': 0, 'ber': -1}, 'lane6': {'error_cnt': 0, 'ber': -1}, 'lane7': {'error_cnt': 0, 'ber': -1}}, 'training_times': {'manual_eq': {'cmn_pstate_time_ms': 0, 'tx_ack_time_ms': 0, 'rx_ack_time_ms': 0, 'sigdet_time_ms': 0, 'rx_eq_assert_time_ms': 0, 'rx_eq_deassert_time_ms': 0}, 'anlt': {'auto_neg_time_ms': 98, 'link_train_time_ms': 1440, 'retrain_time_ms': 0}, 'cdr_lock_time_ms': 4, 'bist_lock_time_ms': 0}}, 'macpcs_training': {'postcode': 'NOT_STARTED', 'macpcs_retry_cnt': 0, 'training_times': {'link_up_time_ms': 0, 'chip_info_time_ms': 0}}, 'reinit_count': 0}",AW_ANLT_MODE,0,1,0,0,200,0,0,0,0,0,,,,,,,,,"{'cm3': 0, 'cm2': 0, 'cm1': 2, 'c0': 35, 'c1': 4}","{'cm3': 0, 'cm2': 0, 'cm1': 2, 'c0': 34, 'c1': 3}","{'cm3': 0, 'cm2': 0, 'cm1': 1, 'c0': 31, 'c1': 1}","{'cm3': 0, 'cm2': 0, 'cm1': 2, 'c0': 31, 'c1': 0}",,,,,1350,850,"[{0: 0, 1: 0, 2: 0, 3: 0}]","[{0: 0, 1: 0, 2: 0, 3: 0}]",5.01197504,"{0: 0, 1: 0, 2: 0, 3: 0}","{0: 0, 1: 0, 2: 0, 3: 0}",0,0,0,0,,,,,1.00E-07,CHIP_TO_CHIP,1,PASS
Tue Dec 30 21:21:12 2025,prbs_test,ETH03,bh-glx-c02u02,AW_AUTO_MODE,200,LOOPBACK_NONE,4096,40000,0,8000,1,0,[],TestType.SERDES_PRBS,AW_PRBS31,6,5,pci:0,"""86:00.0""",0x0000047131831011,UBB,6,CHIP_TO_CHIP,"{'training_params': {'eth_sel': '0x2023EDF', 'speed': 200, 'loopback_mode': 'LOOPBACK_NONE', 'macpcs_link_up_timeout': 20, 'chip_info_timeout': 5, 'train_mode': 'AW_ANLT_MODE', 'man_eq_ack_timeout': 5, 'man_eq_sigdet_timeout': 10, 'man_eq_rx_eq_timeout': 5, 'man_eq_rx_eq_aux_timeout': 10, 'anlt_an_timeout': 5, 'anlt_lt_timeout': 8, 'cdr_timeout': 15, 'bist_timeout': 5}, 'eth_status': {'serdes_fw_ver': (0, 9, 16), 'eth_fw_ver': (1, 7, 103), 'postcode': 'FAIL', 'port_status': 'PORT_DOWN', 'train_status': 'LINK_TRAIN_PRBS', 'train_speed': 200, 'heartbeat': [['0xabcd43cd', '0x00000000', '0x00000000', '0x00000000'], ['0xabcd48c3', '0x00000000', '0x00000000', '0x00000000'], [True, False, False, False]], 'local_info': {'pcb_type': 'UBB', 'asic_location': 6, 'eth_id': 3, 'logical_eth_id': 3, 'board_id': '0x0000047131831011', 'mac_addr': '20:8c:47:07:be:2b', 'asic_id': '0xf73098ceb907a52e'}, 'remote_info': {'pcb_type': 'ORION', 'asic_location': 0, 'eth_id': 0, 'logical_eth_id': 0, 'board_id': '0x0000000000000000', 'mac_addr': '00:00:00:00:00:00', 'asic_id': '0x0000000000000000'}}, 'serdes_training': {'postcode': 'PRBS', 'serdes_inst': 1, 'serdes_lane_mask': '0xF0', 'target_speed': 200, 'data_rate': 53125000000.0, 'data_width': 64, 'anlt_retry_cnt': 0, 'man_eq_retry_cnt': 0, 'cdr_unlocked_cnt': 0, 'cdr_unlock_transitions': 0, 'serdes_tx_fir': {'lane0': None, 'lane1': None, 'lane2': None, 'lane3': None, 'lane4': {'cm3': 0, 'cm2': 0, 'cm1': 1, 'c0': 30, 'c1': 0}, 'lane5': {'cm3': 0, 'cm2': 0, 'cm1': 1, 'c0': 31, 'c1': 1}, 'lane6': {'cm3': 0, 'cm2': 0, 'cm1': 1, 'c0': 30, 'c1': 0}, 'lane7': {'cm3': 0, 'cm2': 0, 'cm1': 1, 'c0': 30, 'c1': 0}}, 'rx_bist': {'bist_mode': 'AW_TIMER', 'bist_time_ms': 0.0, 'lane0': {'error_cnt': 0, 'ber': -1}, 'lane1': {'error_cnt': 0, 'ber': -1}, 'lane2': {'error_cnt': 0, 'ber': -1}, 'lane3': {'error_cnt': 0, 'ber': -1}, 'lane4': {'error_cnt': 0, 'ber': -1}, 'lane5': {'error_cnt': 0, 'ber': -1}, 'lane6': {'error_cnt': 0, 'ber': -1}, 'lane7': {'error_cnt': 0, 'ber': -1}}, 'training_times': {'manual_eq': {'cmn_pstate_time_ms': 0, 'tx_ack_time_ms': 0, 'rx_ack_time_ms': 0, 'sigdet_time_ms': 0, 'rx_eq_assert_time_ms': 0, 'rx_eq_deassert_time_ms': 0}, 'anlt': {'auto_neg_time_ms': 98, 'link_train_time_ms': 1431, 'retrain_time_ms': 0}, 'cdr_lock_time_ms': 4, 'bist_lock_time_ms': 0}}, 'macpcs_training': {'postcode': 'NOT_STARTED', 'macpcs_retry_cnt': 0, 'training_times': {'link_up_time_ms': 0, 'chip_info_time_ms': 0}}, 'reinit_count': 0}",AW_ANLT_MODE,0,1,0,0,200,0,0,0,0,0,,,,,,,,,,,,,"{'cm3': 0, 'cm2': 0, 'cm1': 1, 'c0': 30, 'c1': 0}","{'cm3': 0, 'cm2': 0, 'cm1': 1, 'c0': 31, 'c1': 1}","{'cm3': 0, 'cm2': 0, 'cm1': 1, 'c0': 30, 'c1': 0}","{'cm3': 0, 'cm2': 0, 'cm1': 1, 'c0': 30, 'c1': 0}",1350,850,"[{4: 0, 5: 0, 6: 0, 7: 0}]","[{4: 0, 5: 0, 6: 0, 7: 0}]",5.01197576,"{4: 0, 5: 0, 6: 0, 7: 0}","{4: 0, 5: 0, 6: 0, 7: 0}",,,,,0,0.00E+00,0.00E+00,0.00E+00,1.00E-07,CHIP_TO_CHIP,1,PASS
Tue Dec 30 21:21:12 2025,prbs_test,ETH04,bh-glx-c02u02,AW_AUTO_MODE,200,LOOPBACK_NONE,4096,40000,0,8000,1,0,[],TestType.SERDES_PRBS,AW_PRBS31,6,5,pci:0,"""86:00.0""",0x0000047131831011,UBB,6,CHIP_TO_CHIP,"{'training_params': {'eth_sel': '0x2023EDF', 'speed': 200, 'loopback_mode': 'LOOPBACK_NONE', 'macpcs_link_up_timeout': 20, 'chip_info_timeout': 5, 'train_mode': 'AW_ANLT_MODE', 'man_eq_ack_timeout': 5, 'man_eq_sigdet_timeout': 10, 'man_eq_rx_eq_timeout': 5, 'man_eq_rx_eq_aux_timeout': 10, 'anlt_an_timeout': 5, 'anlt_lt_timeout': 8, 'cdr_timeout': 15, 'bist_timeout': 5}, 'eth_status': {'serdes_fw_ver': (0, 9, 16), 'eth_fw_ver': (1, 7, 103), 'postcode': 'FAIL', 'port_status': 'PORT_DOWN', 'train_status': 'LINK_TRAIN_PRBS', 'train_speed': 200, 'heartbeat': [['0xabcd0716', '0x00000000', '0x00000000', '0x00000000'], ['0xabcd0c08', '0x00000000', '0x00000000', '0x00000000'], [True, False, False, False]], 'local_info': {'pcb_type': 'UBB', 'asic_location': 6, 'eth_id': 4, 'logical_eth_id': 4, 'board_id': '0x0000047131831011', 'mac_addr': '20:8c:47:07:be:2c', 'asic_id': '0xf73098ceb907a52e'}, 'remote_info': {'pcb_type': 'ORION', 'asic_location': 0, 'eth_id': 0, 'logical_eth_id': 0, 'board_id': '0x0000000000000000', 'mac_addr': '00:00:00:00:00:00', 'asic_id': '0x0000000000000000'}}, 'serdes_training': {'postcode': 'PRBS', 'serdes_inst': 2, 'serdes_lane_mask': '0x0F', 'target_speed': 200, 'data_rate': 53125000000.0, 'data_width': 64, 'anlt_retry_cnt': 0, 'man_eq_retry_cnt': 0, 'cdr_unlocked_cnt': 0, 'cdr_unlock_transitions': 0, 'serdes_tx_fir': {'lane0': {'cm3': 0, 'cm2': 0, 'cm1': 2, 'c0': 32, 'c1': 1}, 'lane1': {'cm3': 0, 'cm2': 0, 'cm1': 2, 'c0': 32, 'c1': 1}, 'lane2': {'cm3': 0, 'cm2': 0, 'cm1': 2, 'c0': 33, 'c1': 2}, 'lane3': {'cm3': 0, 'cm2': 0, 'cm1': 2, 'c0': 32, 'c1': 1}, 'lane4': None, 'lane5': None, 'lane6': None, 'lane7': None}, 'rx_bist': {'bist_mode': 'AW_TIMER', 'bist_time_ms': 0.0, 'lane0': {'error_cnt': 0, 'ber': -1}, 'lane1': {'error_cnt': 0, 'ber': -1}, 'lane2': {'error_cnt': 0, 'ber': -1}, 'lane3': {'error_cnt': 0, 'ber': -1}, 'lane4': {'error_cnt': 0, 'ber': -1}, 'lane5': {'error_cnt': 0, 'ber': -1}, 'lane6': {'error_cnt': 0, 'ber': -1}, 'lane7': {'error_cnt': 0, 'ber': -1}}, 'training_times': {'manual_eq': {'cmn_pstate_time_ms': 0, 'tx_ack_time_ms': 0, 'rx_ack_time_ms': 0, 'sigdet_time_ms': 0, 'rx_eq_assert_time_ms': 0, 'rx_eq_deassert_time_ms': 0}, 'anlt': {'auto_neg_time_ms': 89, 'link_train_time_ms': 1444, 'retrain_time_ms': 0}, 'cdr_lock_time_ms': 4, 'bist_lock_time_ms': 0}}, 'macpcs_training': {'postcode': 'NOT_STARTED', 'macpcs_retry_cnt': 0, 'training_times': {'link_up_time_ms': 0, 'chip_info_time_ms': 0}}, 'reinit_count': 0}",AW_ANLT_MODE,0,1,0,0,200,0,0,0,0,0,,,,,,,,,"{'cm3': 0, 'cm2': 0, 'cm1': 2, 'c0': 32, 'c1': 1}","{'cm3': 0, 'cm2': 0, 'cm1': 2, 'c0': 32, 'c1': 1}","{'cm3': 0, 'cm2': 0, 'cm1': 2, 'c0': 33, 'c1': 2}","{'cm3': 0, 'cm2': 0, 'cm1': 2, 'c0': 32, 'c1': 1}",,,,,1350,850,"[{0: 0, 1: 0, 2: 0, 3: 0}]","[{0: 0, 1: 0, 2: 0, 3: 0}]",5.01197472,"{0: 0, 1: 0, 2: 0, 3: 0}","{0: 0, 1: 0, 2: 0, 3: 0}",0,0,0,0,,,,,1.00E-07,CHIP_TO_CHIP,1,PASS
Tue Dec 30 21:21:12 2025,prbs_test,ETH06,bh-glx-c02u02,AW_AUTO_MODE,200,LOOPBACK_NONE,4096,40000,0,8000,1,0,[],TestType.SERDES_PRBS,AW_PRBS31,6,5,pci:0,"""86:00.0""",0x0000047131831011,UBB,6,CHIP_TO_CHIP,"{'training_params': {'eth_sel': '0x2023EDF', 'speed': 200, 'loopback_mode': 'LOOPBACK_NONE', 'macpcs_link_up_timeout': 20, 'chip_info_timeout': 5, 'train_mode': 'AW_ANLT_MODE', 'man_eq_ack_timeout': 5, 'man_eq_sigdet_timeout': 10, 'man_eq_rx_eq_timeout': 5, 'man_eq_rx_eq_aux_timeout': 10, 'anlt_an_timeout': 5, 'anlt_lt_timeout': 8, 'cdr_timeout': 15, 'bist_timeout': 5}, 'eth_status': {'serdes_fw_ver': (0, 9, 16), 'eth_fw_ver': (1, 7, 103), 'postcode': 'FAIL', 'port_status': 'PORT_DOWN', 'train_status': 'LINK_TRAIN_PRBS', 'train_speed': 200, 'heartbeat': [['0xabcd4623', '0x00000000', '0x00000000', '0x00000000'], ['0xabcd4b08', '0x00000000', '0x00000000', '0x00000000'], [True, False, False, False]], 'local_info': {'pcb_type': 'UBB', 'asic_location': 6, 'eth_id': 6, 'logical_eth_id': 5, 'board_id': '0x0000047131831011', 'mac_addr': '20:8c:47:07:be:2d', 'asic_id': '0xf73098ceb907a52e'}, 'remote_info': {'pcb_type': 'ORION', 'asic_location': 0, 'eth_id': 0, 'logical_eth_id': 0, 'board_id': '0x0000000000000000', 'mac_addr': '00:00:00:00:00:00', 'asic_id': '0x0000000000000000'}}, 'serdes_training': {'postcode': 'PRBS', 'serdes_inst': 2, 'serdes_lane_mask': '0xF0', 'target_speed': 200, 'data_rate': 53125000000.0, 'data_width': 64, 'anlt_retry_cnt': 0, 'man_eq_retry_cnt': 0, 'cdr_unlocked_cnt': 0, 'cdr_unlock_transitions': 0, 'serdes_tx_fir': {'lane0': None, 'lane1': None, 'lane2': None, 'lane3': None, 'lane4': {'cm3': 0, 'cm2': 0, 'cm1': 2, 'c0': 32, 'c1': 1}, 'lane5': {'cm3': 0, 'cm2': 0, 'cm1': 2, 'c0': 31, 'c1': 0}, 'lane6': {'cm3': 0, 'cm2': 0, 'cm1': 2, 'c0': 34, 'c1': 3}, 'lane7': {'cm3': 0, 'cm2': 0, 'cm1': 2, 'c0': 32, 'c1': 1}}, 'rx_bist': {'bist_mode': 'AW_TIMER', 'bist_time_ms': 0.0, 'lane0': {'error_cnt': 0, 'ber': -1}, 'lane1': {'error_cnt': 0, 'ber': -1}, 'lane2': {'error_cnt': 0, 'ber': -1}, 'lane3': {'error_cnt': 0, 'ber': -1}, 'lane4': {'error_cnt': 0, 'ber': -1}, 'lane5': {'error_cnt': 0, 'ber': -1}, 'lane6': {'error_cnt': 0, 'ber': -1}, 'lane7': {'error_cnt': 0, 'ber': -1}}, 'training_times': {'manual_eq': {'cmn_pstate_time_ms': 0, 'tx_ack_time_ms': 0, 'rx_ack_time_ms': 0, 'sigdet_time_ms': 0, 'rx_eq_assert_time_ms': 0, 'rx_eq_deassert_time_ms': 0}, 'anlt': {'auto_neg_time_ms': 89, 'link_train_time_ms': 1451, 'retrain_time_ms': 0}, 'cdr_lock_time_ms': 4, 'bist_lock_time_ms': 0}}, 'macpcs_training': {'postcode': 'NOT_STARTED', 'macpcs_retry_cnt': 0, 'training_times': {'link_up_time_ms': 0, 'chip_info_time_ms': 0}}, 'reinit_count': 0}",AW_ANLT_MODE,0,1,0,0,200,0,0,0,0,0,,,,,,,,,,,,,"{'cm3': 0, 'cm2': 0, 'cm1': 2, 'c0': 32, 'c1': 1}","{'cm3': 0, 'cm2': 0, 'cm1': 2, 'c0': 31, 'c1': 0}","{'cm3': 0, 'cm2': 0, 'cm1': 2, 'c0': 34, 'c1': 3}","{'cm3': 0, 'cm2': 0, 'cm1': 2, 'c0': 32, 'c1': 1}",1350,850,"[{4: 0, 5: 0, 6: 0, 7: 0}]","[{4: 0, 5: 0, 6: 0, 7: 0}]",5.01197624,"{4: 0, 5: 0, 6: 0, 7: 0}","{4: 0, 5: 0, 6: 0, 7: 0}",,,,,0,0.00E+00,0.00E+00,0.00E+00,1.00E-07,CHIP_TO_CHIP,1,PASS
